match_id,season,team,player,runs,balls,fours,sixes,out
64,2019,Punjab Kings,Sam Curran,21,11,1,0,False
64,2019,Punjab Kings,Jitesh Sharma,35,18,2,1,True
64,2019,Punjab Kings,Prabhsimran Singh,34,29,3,1,True
64,2019,Punjab Kings,Ajay Joshi,33,21,2,1,True
64,2019,Punjab Kings,Varun Menon,5,5,0,0,True
64,2019,Punjab Kings,Deepak Chauhan,33,18,2,1,True
65,2019,Chennai Super Kings,Ravindra Jadeja,45,19,4,1,True
65,2019,Chennai Super Kings,Ruturaj Gaikwad,33,23,2,1,True
65,2019,Chennai Super Kings,Shivam Dube,28,23,1,1,True
65,2019,Chennai Super Kings,Moeen Ali,25,23,2,1,False
65,2019,Chennai Super Kings,Kabir Pillai,59,28,4,2,True
65,2019,Chennai Super Kings,Varun Saxena,35,30,3,0,False
65,2019,Chennai Super Kings,Pranav Bhatt,41,30,4,1,False
65,2019,Punjab Kings,Shikhar Dhawan,38,26,4,1,True
65,2019,Punjab Kings,Liam Livingstone,24,1,2,0,False
65,2019,Punjab Kings,Sam Curran,37,25,3,1,True
65,2019,Punjab Kings,Jitesh Sharma,27,34,2,0,False
65,2019,Punjab Kings,Prabhsimran Singh,59,35,3,1,False
65,2019,Punjab Kings,Ajay Joshi,41,27,3,1,True
65,2019,Punjab Kings,Varun Menon,46,32,3,1,True
65,2019,Punjab Kings,Deepak Chauhan,22,21,1,0,True
66,2019,Rajasthan Royals,Sanju Samson,18,28,1,0,True
66,2019,Rajasthan Royals,Yashasvi Jaiswal,0,11,0,0,True
66,2019,Rajasthan Royals,Jos Buttler,48,35,3,1,False
66,2019,Rajasthan Royals,Riyan Parag,9,24,0,0,True
66,2019,Rajasthan Royals,Dhruv Jurel,28,16,2,0,False
66,2019,Rajasthan Royals,Kabir Ghosh,47,29,5,1,True
66,2019,Rajasthan Royals,Yash Suresh,30,21,2,1,False
66,2019,Rajasthan Royals,Rahul Mehta,0,9,0,0,True
66,2019,Lucknow Super Giants,Nicholas Pooran,31,32,2,1,True
66,2019,Lucknow Super Giants,Ayush Badoni,38,24,3,0,True
66,2019,Lucknow Super Giants,Marcus Stoinis,0,7,0,0,True
66,2019,Lucknow Super Giants,Quinton de Kock,57,54,4,2,True
66,2019,Lucknow Super Giants,Nikhil Ghosh,31,26,3,0,True
66,2019,Lucknow Super Giants,Nikhil Reddy,23,14,2,0,False
66,2019,Lucknow Super Giants,Rohan Pillai,33,23,3,1,True
66,2019,Lucknow Super Giants,Varun Bhatt,30,23,3,1,False
67,2019,Royal Challengers Bengaluru,Virat Kohli,130,46,12,4,True
67,2019,Royal Challengers Bengaluru,Faf du Plessis,25,22,1,0,False
67,2019,Royal Challengers Bengaluru,Glenn Maxwell,32,20,3,1,False
67,2019,Royal Challengers Bengaluru,Rajat Patidar,45,18,3,1,False
67,2019,Royal Challengers Bengaluru,Cameron Green,36,26,3,1,True
67,2019,Royal Challengers Bengaluru,Vivek Chauhan,9,8,0,0,True
67,2019,Royal Challengers Bengaluru,Sameer Iyer,31,22,2,0,True
67,2019,Royal Challengers Bengaluru,Abhishek Suresh,13,10,1,0,True
67,2019,Delhi Capitals,Rishabh Pant,42,35,2,1,True
67,2019,Delhi Capitals,Mitchell Marsh,71,35,5,2,True
67,2019,Delhi Capitals,Tristan Stubbs,38,20,3,1,True
67,2019,Delhi Capitals,Abishek Porel,33,20,3,1,True
67,2019,Delhi Capitals,Manish Trivedi,0,2,0,0,True
67,2019,Delhi Capitals,Sameer Nair,24,13,2,0,True
67,2019,Delhi Capitals,Kabir Bose,50,32,4,2,False
68,2019,Sunrisers Hyderabad,Heinrich Klaasen,6,15,0,0,True
68,2019,Sunrisers Hyderabad,Abhishek Sharma,62,35,6,2,False
68,2019,Sunrisers Hyderabad,Travis Head,26,33,1,1,False
68,2019,Sunrisers Hyderabad,Nitish Kumar Reddy,16,6,1,0,True
68,2019,Sunrisers Hyderabad,Aman Pillai,15,9,1,0,True
68,2019,Sunrisers Hyderabad,Dev Malhotra,16,9,1,0,True
68,2019,Sunrisers Hyderabad,Anand Thakur,70,46,4,2,True
68,2019,Lucknow Super Giants,Nicholas Pooran,69,40,6,3,True
68,2019,Lucknow Super Giants,Ayush Badoni,51,41,4,1,True
68,2019,Lucknow Super Giants,Quinton de Kock,14,14,1,0,True
68,2019,Lucknow Super Giants,Nikhil Ghosh,25,18,2,1,True
68,2019,Lucknow Super Giants,Nikhil Reddy,0,7,0,0,True
68,2019,Lucknow Super Giants,Rohan Pillai,9,4,0,0,True
68,2019,Lucknow Super Giants,Varun Bhatt,13,16,1,0,True
69,2019,Mumbai Indians,Rohit Sharma,14,13,1,0,True
69,2019,Mumbai Indians,Suryakumar Yadav,21,22,1,0,True
69,2019,Mumbai Indians,Hardik Pandya,7,13,0,0,True
69,2019,Mumbai Indians,Ishan Kishan,25,26,2,1,True
69,2019,Mumbai Indians,Tilak Varma,50,23,3,2,True
69,2019,Mumbai Indians,Dev Rao,21,10,1,0,False
69,2019,Mumbai Indians,Karan Kapoor,12,11,1,0,True
69,2019,Mumbai Indians,Varun Nair,24,15,2,0,True
69,2019,Kolkata Knight Riders,Shreyas Iyer,32,21,2,1,False
69,2019,Kolkata Knight Riders,Andre Russell,46,22,3,2,True
69,2019,Kolkata Knight Riders,Sunil Narine,20,14,1,0,False
69,2019,Kolkata Knight Riders,Rinku Singh,57,37,4,2,True
69,2019,Kolkata Knight Riders,Venkatesh Iyer,34,19,3,1,True
69,2019,Kolkata Knight Riders,Anand Nair,38,22,4,1,True
69,2019,Kolkata Knight Riders,Dev Kulkarni,7,9,0,0,True
69,2019,Kolkata Knight Riders,Arjun Kapoor,40,29,3,1,True
70,2019,Mumbai Indians,Rohit Sharma,35,31,3,0,False
70,2019,Mumbai Indians,Suryakumar Yadav,29,16,2,1,True
70,2019,Mumbai Indians,Hardik Pandya,29,18,2,1,True
70,2019,Mumbai Indians,Ishan Kishan,45,35,4,1,True
70,2019,Mumbai Indians,Tilak Varma,36,21,3,1,True
70,2019,Mumbai Indians,Dev Rao,17,12,1,0,True
70,2019,Mumbai Indians,Karan Kapoor,18,18,1,0,True
70,2019,Mumbai Indians,Varun Nair,23,13,2,0,True
70,2019,Rajasthan Royals,Sanju Samson,20,18,1,0,False
70,2019,Rajasthan Royals,Yashasvi Jaiswal,42,19,3,2,False
70,2019,Rajasthan Royals,Jos Buttler,40,24,4,1,True
70,2019,Rajasthan Royals,Riyan Parag,18,17,1,0,True
70,2019,Rajasthan Royals,Dhruv Jurel,32,29,2,1,True
70,2019,Rajasthan Royals,Kabir Ghosh,44,17,3,1,False
70,2019,Rajasthan Royals,Yash Suresh,39,24,4,1,True
70,2019,Rajasthan Royals,Rahul Mehta,19,16,1,0,True
71,2019,Delhi Capitals,Rishabh Pant,20,15,1,0,True
71,2019,Delhi Capitals,Axar Patel,22,17,1,0,True
71,2019,Delhi Capitals,Mitchell Marsh,46,27,4,1,True
71,2019,Delhi Capitals,Tristan Stubbs,68,33,4,2,True
71,2019,Delhi Capitals,Abishek Porel,30,22,2,0,True
71,2019,Delhi Capitals,Manish Trivedi,12,18,1,0,True
71,2019,Delhi Capitals,Sameer Nair,35,26,2,1,False
71,2019,Delhi Capitals,Kabir Bose,48,24,3,2,True
71,2019,Rajasthan Royals,Sanju Samson,19,11,1,0,True
71,2019,Rajasthan Royals,Yashasvi Jaiswal,47,44,3,1,True
71,2019,Rajasthan Royals,Jos Buttler,46,30,3,2,True
71,2019,Rajasthan Royals,Riyan Parag,21,12,2,0,False
71,2019,Rajasthan Royals,Dhruv Jurel,24,24,2,1,False
71,2019,Rajasthan Royals,Kabir Ghosh,34,27,3,0,True
71,2019,Rajasthan Royals,Yash Suresh,36,24,3,1,True
71,2019,Rajasthan Royals,Rahul Mehta,32,24,2,0,True
72,2019,Rajasthan Royals,Sanju Samson,27,30,2,1,True
72,2019,Rajasthan Royals,Yashasvi Jaiswal,49,28,4,1,False
72,2019,Rajasthan Royals,Jos Buttler,35,21,3,1,False
72,2019,Rajasthan Royals,Riyan Parag,25,14,2,0,True
72,2019,Rajasthan Royals,Dhruv Jurel,14,22,1,0,True
72,2019,Rajasthan Royals,Kabir Ghosh,25,30,2,0,False
72,2019,Rajasthan Royals,Yash Suresh,41,22,3,1,True
72,2019,Rajasthan Royals,Rahul Mehta,31,21,3,0,True
72,2019,Sunrisers Hyderabad,Heinrich Klaasen,67,54,5,2,False
72,2019,Sunrisers Hyderabad,Abhishek Sharma,61,37,4,2,True
72,2019,Sunrisers Hyderabad,Travis Head,47,37,3,1,True
72,2019,Sunrisers Hyderabad,Nitish Kumar Reddy,31,26,3,1,True
72,2019,Sunrisers Hyderabad,Aman Pillai,56,37,6,2,True
72,2019,Sunrisers Hyderabad,Anand Thakur,16,17,1,0,True
72,2019,Sunrisers Hyderabad,Karthik Verma,9,16,0,0,True
73,2019,Delhi Capitals,Rishabh Pant,11,13,0,0,True
73,2019,Delhi Capitals,Axar Patel,0,6,0,0,True
73,2019,Delhi Capitals,Mitchell Marsh,0,8,0,0,False
73,2019,Delhi Capitals,Tristan Stubbs,34,21,2,1,False
73,2019,Delhi Capitals,Abishek Porel,14,9,1,0,False
73,2019,Delhi Capitals,Manish Trivedi,12,10,0,0,True
73,2019,Delhi Capitals,Sameer Nair,35,24,3,1,False
73,2019,Delhi Capitals,Kabir Bose,32,18,3,0,False
73,2019,Lucknow Super Giants,Nicholas Pooran,49,30,3,2,True
73,2019,Lucknow Super Giants,Ayush Badoni,12,10,1,0,False
73,2019,Lucknow Super Giants,Marcus Stoinis,0,1,0,0,False
73,2019,Lucknow Super Giants,Quinton de Kock,22,24,1,0,True
73,2019,Lucknow Super Giants,Nikhil Ghosh,0,5,0,0,True
73,2019,Lucknow Super Giants,Nikhil Reddy,10,12,0,0,True
73,2019,Lucknow Super Giants,Rohan Pillai,18,14,1,0,True
73,2019,Lucknow Super Giants,Varun Bhatt,69,44,5,3,True
74,2019,Punjab Kings,Shikhar Dhawan,52,35,4,1,True
74,2019,Punjab Kings,Sam Curran,11,12,0,0,False
74,2019,Punjab Kings,Jitesh Sharma,33,18,2,0,True
74,2019,Punjab Kings,Prabhsimran Singh,32,30,2,1,True
74,2019,Punjab Kings,Ajay Joshi,22,16,1,0,True
74,2019,Punjab Kings,Varun Menon,23,18,2,1,True
74,2019,Punjab Kings,Deepak Chauhan,25,21,1,1,False
74,2019,Rajasthan Royals,Sanju Samson,45,34,4,2,True
74,2019,Rajasthan Royals,Yashasvi Jaiswal,67,40,6,2,True
74,2019,Rajasthan Royals,Jos Buttler,27,14,1,0,True
74,2019,Rajasthan Royals,Riyan Parag,54,35,5,2,True
74,2019,Rajasthan Royals,Dhruv Jurel,58,37,5,2,True
74,2019,Rajasthan Royals,Kabir Ghosh,2,5,0,0,False
74,2019,Rajasthan Royals,Yash Suresh,62,46,4,1,True
74,2019,Rajasthan Royals,Rahul Mehta,21,22,1,0,True
75,2019,Mumbai Indians,Rohit Sharma,31,21,2,0,True
75,2019,Mumbai Indians,Suryakumar Yadav,25,25,1,0,True
75,2019,Mumbai Indians,Hardik Pandya,27,22,1,0,True
75,2019,Mumbai Indians,Ishan Kishan,39,23,2,1,True
75,2019,Mumbai Indians,Tilak Varma,31,14,3,1,True
75,2019,Mumbai Indians,Dev Rao,45,32,3,1,True
75,2019,Mumbai Indians,Karan Kapoor,24,15,2,0,True
75,2019,Mumbai Indians,Varun Nair,17,7,1,0,True
75,2019,Sunrisers Hyderabad,Heinrich Klaasen,40,23,3,1,True
75,2019,Sunrisers Hyderabad,Abhishek Sharma,49,25,3,1,True
75,2019,Sunrisers Hyderabad,Travis Head,2,8,0,0,True
75,2019,Sunrisers Hyderabad,Nitish Kumar Reddy,8,9,0,0,True
75,2019,Sunrisers Hyderabad,Aman Pillai,24,21,1,0,True
75,2019,Sunrisers Hyderabad,Dev Malhotra,67,47,6,1,True
75,2019,Sunrisers Hyderabad,Anand Thakur,23,19,2,0,True
75,2019,Sunrisers Hyderabad,Karthik Verma,40,35,2,1,True
76,2019,Chennai Super Kings,MS Dhoni,28,19,2,0,True
76,2019,Chennai Super Kings,Ravindra Jadeja,0,4,0,0,False
76,2019,Chennai Super Kings,Ruturaj Gaikwad,12,18,1,0,False
76,2019,Chennai Super Kings,Shivam Dube,60,40,4,1,True
76,2019,Chennai Super Kings,Moeen Ali,0,2,0,0,True
76,2019,Chennai Super Kings,Kabir Pillai,44,34,3,1,True
76,2019,Chennai Super Kings,Varun Saxena,45,23,3,1,True
76,2019,Chennai Super Kings,Pranav Bhatt,24,21,1,1,True
76,2019,Delhi Capitals,Rishabh Pant,0,15,0,0,True
76,2019,Delhi Capitals,Axar Patel,33,30,2,1,True
76,2019,Delhi Capitals,Mitchell Marsh,19,18,1,0,False
76,2019,Delhi Capitals,Tristan Stubbs,33,26,2,0,True
76,2019,Delhi Capitals,Abishek Porel,49,29,5,1,True
76,2019,Delhi Capitals,Manish Trivedi,41,41,3,2,False
76,2019,Delhi Capitals,Sameer Nair,7,3,0,0,True
76,2019,Delhi Capitals,Kabir Bose,10,8,1,0,True
77,2019,Royal Challengers Bengaluru,Virat Kohli,140,57,9,6,False
77,2019,Royal Challengers Bengaluru,Faf du Plessis,23,12,1,1,True
77,2019,Royal Challengers Bengaluru,Glenn Maxwell,0,2,0,0,True
77,2019,Royal Challengers Bengaluru,Rajat Patidar,25,15,2,0,False
77,2019,Royal Challengers Bengaluru,Vivek Chauhan,11,10,0,0,True
77,2019,Royal Challengers Bengaluru,Sameer Iyer,34,27,3,1,True
77,2019,Kolkata Knight Riders,Shreyas Iyer,27,7,1,0,True
77,2019,Kolkata Knight Riders,Andre Russell,54,35,4,1,True
77,2019,Kolkata Knight Riders,Sunil Narine,3,11,0,0,True
77,2019,Kolkata Knight Riders,Rinku Singh,16,6,1,0,True
77,2019,Kolkata Knight Riders,Venkatesh Iyer,19,17,1,0,False
77,2019,Kolkata Knight Riders,Anand Nair,25,19,1,0,False
77,2019,Kolkata Knight Riders,Dev Kulkarni,43,34,4,1,True
77,2019,Kolkata Knight Riders,Arjun Kapoor,7,3,0,0,True
78,2019,Royal Challengers Bengaluru,Virat Kohli,103,45,8,4,False
78,2019,Royal Challengers Bengaluru,Faf du Plessis,24,33,1,0,True
78,2019,Royal Challengers Bengaluru,Glenn Maxwell,4,9,0,0,False
78,2019,Royal Challengers Bengaluru,Rajat Patidar,42,30,4,1,False
78,2019,Royal Challengers Bengaluru,Cameron Green,48,29,4,1,True
78,2019,Royal Challengers Bengaluru,Vivek Chauhan,26,31,1,0,True
78,2019,Royal Challengers Bengaluru,Sameer Iyer,41,32,4,1,False
78,2019,Royal Challengers Bengaluru,Abhishek Suresh,8,14,0,0,True
78,2019,Punjab Kings,Shikhar Dhawan,46,37,3,2,True
78,2019,Punjab Kings,Liam Livingstone,0,2,0,0,True
78,2019,Punjab Kings,Sam Curran,23,8,1,0,False
78,2019,Punjab Kings,Jitesh Sharma,32,21,3,1,True
78,2019,Punjab Kings,Prabhsimran Singh,10,12,0,0,True
78,2019,Punjab Kings,Ajay Joshi,44,26,3,1,True
78,2019,Punjab Kings,Varun Menon,26,12,2,0,True
78,2019,Punjab Kings,Deepak Chauhan,35,23,3,1,True
79,2019,Sunrisers Hyderabad,Heinrich Klaasen,45,37,4,1,True
79,2019,Sunrisers Hyderabad,Abhishek Sharma,42,34,3,1,True
79,2019,Sunrisers Hyderabad,Travis Head,19,20,2,0,True
79,2019,Sunrisers Hyderabad,Nitish Kumar Reddy,29,20,2,1,True
79,2019,Sunrisers Hyderabad,Aman Pillai,25,15,1,0,True
79,2019,Sunrisers Hyderabad,Dev Malhotra,6,14,0,0,True
79,2019,Sunrisers Hyderabad,Anand Thakur,18,6,2,0,False
79,2019,Sunrisers Hyderabad,Karthik Verma,58,35,5,1,True
79,2019,Gujarat Titans,Shubman Gill,19,11,1,0,True
79,2019,Gujarat Titans,Sai Sudharsan,9,12,0,0,False
79,2019,Gujarat Titans,David Miller,32,29,2,1,True
79,2019,Gujarat Titans,Rahul Tewatia,38,22,2,1,False
79,2019,Gujarat Titans,Harsh Rao,26,19,2,1,True
79,2019,Gujarat Titans,Karan Chatterjee,36,34,2,1,True
79,2019,Gujarat Titans,Sameer Malhotra,8,16,0,0,False
79,2019,Gujarat Titans,Sameer Dubey,27,22,2,1,False
80,2019,Kolkata Knight Riders,Shreyas Iyer,38,17,3,1,False
80,2019,Kolkata Knight Riders,Andre Russell,44,29,2,1,True
80,2019,Kolkata Knight Riders,Sunil Narine,21,20,1,0,True
80,2019,Kolkata Knight Riders,Rinku Singh,22,28,2,0,False
80,2019,Kolkata Knight Riders,Venkatesh Iyer,36,17,2,1,True
80,2019,Kolkata Knight Riders,Anand Nair,12,16,1,0,True
80,2019,Kolkata Knight Riders,Dev Kulkarni,19,17,1,0,False
80,2019,Kolkata Knight Riders,Arjun Kapoor,10,9,1,0,True
80,2019,Lucknow Super Giants,Nicholas Pooran,72,36,6,2,True
80,2019,Lucknow Super Giants,Ayush Badoni,59,39,5,2,False
80,2019,Lucknow Super Giants,Marcus Stoinis,3,2,0,0,False
80,2019,Lucknow Super Giants,Quinton de Kock,36,25,3,1,False
80,2019,Lucknow Super Giants,Nikhil Ghosh,32,16,3,0,True
80,2019,Lucknow Super Giants,Nikhil Reddy,10,11,0,0,True
80,2019,Lucknow Super Giants,Rohan Pillai,18,15,1,0,True
80,2019,Lucknow Super Giants,Varun Bhatt,37,28,2,1,True
81,2019,Kolkata Knight Riders,Shreyas Iyer,43,26,4,1,True
81,2019,Kolkata Knight Riders,Andre Russell,5,14,0,0,True
81,2019,Kolkata Knight Riders,Sunil Narine,23,19,2,0,True
81,2019,Kolkata Knight Riders,Rinku Singh,14,12,0,0,False
81,2019,Kolkata Knight Riders,Venkatesh Iyer,5,8,0,0,False
81,2019,Kolkata Knight Riders,Anand Nair,19,24,1,0,True
81,2019,Kolkata Knight Riders,Dev Kulkarni,46,29,4,1,False
81,2019,Kolkata Knight Riders,Arjun Kapoor,48,28,3,2,True
81,2019,Rajasthan Royals,Sanju Samson,5,8,0,0,True
81,2019,Rajasthan Royals,Yashasvi Jaiswal,70,34,7,2,True
81,2019,Rajasthan Royals,Jos Buttler,39,24,3,1,True
81,2019,Rajasthan Royals,Riyan Parag,7,9,0,0,False
81,2019,Rajasthan Royals,Dhruv Jurel,65,34,5,1,True
81,2019,Rajasthan Royals,Kabir Ghosh,17,20,1,0,True
81,2019,Rajasthan Royals,Yash Suresh,4,2,0,0,False
81,2019,Rajasthan Royals,Rahul Mehta,20,15,2,0,True
82,2019,Delhi Capitals,Rishabh Pant,36,24,3,1,True
82,2019,Delhi Capitals,Axar Patel,17,9,1,0,True
82,2019,Delhi Capitals,Mitchell Marsh,37,33,2,0,True
82,2019,Delhi Capitals,Tristan Stubbs,8,10,0,0,True
82,2019,Delhi Capitals,Abishek Porel,26,19,2,0,False
82,2019,Delhi Capitals,Manish Trivedi,12,9,0,0,False
82,2019,Delhi Capitals,Sameer Nair,23,15,2,0,True
82,2019,Delhi Capitals,Kabir Bose,12,26,0,0,True
82,2019,Punjab Kings,Shikhar Dhawan,0,5,0,0,True
82,2019,Punjab Kings,Liam Livingstone,47,28,5,1,True
82,2019,Punjab Kings,Sam Curran,13,5,1,0,True
82,2019,Punjab Kings,Jitesh Sharma,1,2,0,0,True
82,2019,Punjab Kings,Prabhsimran Singh,27,17,1,1,True
82,2019,Punjab Kings,Ajay Joshi,38,21,2,1,True
82,2019,Punjab Kings,Varun Menon,48,19,4,2,True
82,2019,Punjab Kings,Deepak Chauhan,35,24,2,1,False
83,2019,Kolkata Knight Riders,Shreyas Iyer,54,23,4,2,False
83,2019,Kolkata Knight Riders,Andre Russell,12,13,1,0,True
83,2019,Kolkata Knight Riders,Sunil Narine,30,20,3,1,False
83,2019,Kolkata Knight Riders,Rinku Singh,41,24,2,1,True
83,2019,Kolkata Knight Riders,Venkatesh Iyer,14,13,0,0,True
83,2019,Kolkata Knight Riders,Anand Nair,21,29,1,0,False
83,2019,Kolkata Knight Riders,Dev Kulkarni,41,31,3,1,True
83,2019,Kolkata Knight Riders,Arjun Kapoor,17,19,1,0,True
83,2019,Gujarat Titans,Shubman Gill,40,36,3,1,True
83,2019,Gujarat Titans,Sai Sudharsan,25,24,2,0,False
83,2019,Gujarat Titans,David Miller,29,25,2,0,True
83,2019,Gujarat Titans,Rahul Tewatia,11,8,0,0,True
83,2019,Gujarat Titans,Harsh Rao,19,32,1,0,True
83,2019,Gujarat Titans,Karan Chatterjee,32,29,3,1,False
83,2019,Gujarat Titans,Sameer Malhotra,38,27,3,1,True
83,2019,Gujarat Titans,Sameer Dubey,13,19,0,0,True
84,2019,Gujarat Titans,Shubman Gill,25,17,2,0,True
84,2019,Gujarat Titans,Sai Sudharsan,14,14,1,0,True
84,2019,Gujarat Titans,David Miller,38,28,3,1,True
84,2019,Gujarat Titans,Rahul Tewatia,25,15,1,0,True
84,2019,Gujarat Titans,Harsh Rao,0,5,0,0,True
84,2019,Gujarat Titans,Karan Chatterjee,60,36,6,2,True
84,2019,Gujarat Titans,Sameer Malhotra,0,2,0,0,True
84,2019,Gujarat Titans,Sameer Dubey,33,16,3,1,True
84,2019,Lucknow Super Giants,Nicholas Pooran,24,16,2,0,False
84,2019,Lucknow Super Giants,Ayush Badoni,32,19,3,1,True
84,2019,Lucknow Super Giants,Marcus Stoinis,29,14,3,1,True
84,2019,Lucknow Super Giants,Quinton de Kock,19,15,2,0,False
84,2019,Lucknow Super Giants,Nikhil Ghosh,22,14,2,0,False
84,2019,Lucknow Super Giants,Nikhil Reddy,38,21,4,1,False
84,2019,Lucknow Super Giants,Rohan Pillai,33,19,3,1,True
84,2019,Lucknow Super Giants,Varun Bhatt,24,19,2,1,True
85,2019,Chennai Super Kings,MS Dhoni,1,5,0,0,True
85,2019,Chennai Super Kings,Ravindra Jadeja,0,2,0,0,True
85,2019,Chennai Super Kings,Ruturaj Gaikwad,11,7,1,0,False
85,2019,Chennai Super Kings,Shivam Dube,22,20,2,0,True
85,2019,Chennai Super Kings,Moeen Ali,5,17,0,0,True
85,2019,Chennai Super Kings,Kabir Pillai,26,25,2,0,True
85,2019,Chennai Super Kings,Varun Saxena,31,25,2,1,True
85,2019,Chennai Super Kings,Pranav Bhatt,14,16,0,0,True
85,2019,Lucknow Super Giants,Nicholas Pooran,17,16,1,0,False
85,2019,Lucknow Super Giants,Ayush Badoni,52,28,5,1,True
85,2019,Lucknow Super Giants,Marcus Stoinis,16,19,1,0,True
85,2019,Lucknow Super Giants,Quinton de Kock,42,43,3,2,True
85,2019,Lucknow Super Giants,Nikhil Ghosh,5,9,0,0,True
85,2019,Lucknow Super Giants,Nikhil Reddy,9,17,0,0,True
85,2019,Lucknow Super Giants,Rohan Pillai,46,30,3,1,True
85,2019,Lucknow Super Giants,Varun Bhatt,23,13,1,0,True
86,2019,Chennai Super Kings,MS Dhoni,31,20,3,1,True
86,2019,Chennai Super Kings,Ravindra Jadeja,56,35,4,1,True
86,2019,Chennai Super Kings,Ruturaj Gaikwad,40,28,3,1,False
86,2019,Chennai Super Kings,Shivam Dube,37,34,2,1,True
86,2019,Chennai Super Kings,Moeen Ali,16,10,1,0,False
86,2019,Chennai Super Kings,Kabir Pillai,29,19,1,1,True
86,2019,Chennai Super Kings,Varun Saxena,36,34,2,1,False
86,2019,Chennai Super Kings,Pranav Bhatt,27,20,1,1,True
86,2019,Kolkata Knight Riders,Shreyas Iyer,41,20,3,1,True
86,2019,Kolkata Knight Riders,Andre Russell,34,16,3,1,False
86,2019,Kolkata Knight Riders,Sunil Narine,25,11,1,1,True
86,2019,Kolkata Knight Riders,Rinku Singh,40,37,2,1,True
86,2019,Kolkata Knight Riders,Venkatesh Iyer,17,16,1,0,False
86,2019,Kolkata Knight Riders,Anand Nair,39,28,4,1,True
86,2019,Kolkata Knight Riders,Dev Kulkarni,18,13,1,0,False
86,2019,Kolkata Knight Riders,Arjun Kapoor,28,19,2,0,True
87,2019,Mumbai Indians,Rohit Sharma,31,20,2,0,True
87,2019,Mumbai Indians,Suryakumar Yadav,30,15,1,1,True
87,2019,Mumbai Indians,Hardik Pandya,27,16,1,1,True
87,2019,Mumbai Indians,Ishan Kishan,29,20,1,1,True
87,2019,Mumbai Indians,Tilak Varma,8,7,0,0,True
87,2019,Mumbai Indians,Dev Rao,8,16,0,0,True
87,2019,Mumbai Indians,Karan Kapoor,16,20,1,0,True
87,2019,Mumbai Indians,Varun Nair,18,18,1,0,True
87,2019,Gujarat Titans,Shubman Gill,49,49,4,1,True
87,2019,Gujarat Titans,Sai Sudharsan,16,20,1,0,True
87,2019,Gujarat Titans,David Miller,18,4,1,0,True
87,2019,Gujarat Titans,Rahul Tewatia,49,37,4,2,True
87,2019,Gujarat Titans,Harsh Rao,16,8,1,0,False
87,2019,Gujarat Titans,Karan Chatterjee,38,40,3,1,True
87,2019,Gujarat Titans,Sameer Malhotra,22,20,1,0,True
87,2019,Gujarat Titans,Sameer Dubey,23,17,2,0,False
88,2019,Chennai Super Kings,MS Dhoni,43,36,3,1,True
88,2019,Chennai Super Kings,Ravindra Jadeja,39,31,3,1,True
88,2019,Chennai Super Kings,Ruturaj Gaikwad,37,24,3,1,False
88,2019,Chennai Super Kings,Shivam Dube,5,6,0,0,True
88,2019,Chennai Super Kings,Moeen Ali,22,25,1,1,True
88,2019,Chennai Super Kings,Kabir Pillai,40,29,3,1,True
88,2019,Chennai Super Kings,Varun Saxena,26,23,2,0,True
88,2019,Chennai Super Kings,Pranav Bhatt,0,1,0,0,False
88,2019,Gujarat Titans,Shubman Gill,53,35,5,1,True
88,2019,Gujarat Titans,Sai Sudharsan,48,35,3,1,True
88,2019,Gujarat Titans,David Miller,0,12,0,0,False
88,2019,Gujarat Titans,Rahul Tewatia,17,22,1,0,True
88,2019,Gujarat Titans,Harsh Rao,21,26,1,0,True
88,2019,Gujarat Titans,Karan Chatterjee,44,25,2,1,True
88,2019,Gujarat Titans,Sameer Malhotra,11,14,0,0,False
88,2019,Gujarat Titans,Sameer Dubey,55,42,5,1,True
89,2019,Chennai Super Kings,MS Dhoni,24,20,1,0,True
89,2019,Chennai Super Kings,Ravindra Jadeja,25,21,1,1,True
89,2019,Chennai Super Kings,Ruturaj Gaikwad,24,28,1,0,True
89,2019,Chennai Super Kings,Shivam Dube,25,24,1,1,False
89,2019,Chennai Super Kings,Moeen Ali,19,10,1,0,True
89,2019,Chennai Super Kings,Kabir Pillai,36,33,4,1,False
89,2019,Chennai Super Kings,Varun Saxena,27,27,2,1,False
89,2019,Chennai Super Kings,Pranav Bhatt,37,20,2,1,True
89,2019,Rajasthan Royals,Sanju Samson,23,19,2,1,False
89,2019,Rajasthan Royals,Yashasvi Jaiswal,42,24,4,1,True
89,2019,Rajasthan Royals,Jos Buttler,36,21,2,1,True
89,2019,Rajasthan Royals,Riyan Parag,45,26,4,1,True
89,2019,Rajasthan Royals,Dhruv Jurel,24,25,2,0,False
89,2019,Rajasthan Royals,Kabir Ghosh,28,23,2,1,True
89,2019,Rajasthan Royals,Yash Suresh,26,15,1,1,True
89,2019,Rajasthan Royals,Rahul Mehta,17,13,1,0,True
90,2019,Kolkata Knight Riders,Shreyas Iyer,69,37,4,3,True
90,2019,Kolkata Knight Riders,Andre Russell,22,20,1,0,True
90,2019,Kolkata Knight Riders,Sunil Narine,2,10,0,0,True
90,2019,Kolkata Knight Riders,Rinku Singh,57,33,5,1,True
90,2019,Kolkata Knight Riders,Venkatesh Iyer,17,12,1,0,True
90,2019,Kolkata Knight Riders,Anand Nair,48,28,4,1,False
90,2019,Kolkata Knight Riders,Dev Kulkarni,32,14,3,1,True
