match_id,season,team,player,overs,runs_conceded,wickets
78,2019,Royal Challengers Bengaluru,Yash Dayal,3.0,23,0
78,2019,Royal Challengers Bengaluru,Arjun Suresh,4.0,24,0
78,2019,Royal Challengers Bengaluru,Vikram Bose,3.0,26,0
78,2019,Punjab Kings,Arshdeep Singh,4.0,24,1
78,2019,Punjab Kings,Liam Livingstone,2.0,14,1
78,2019,Punjab Kings,Sam Curran,2.0,23,0
78,2019,Punjab Kings,Kagiso Rabada,4.0,21,3
78,2019,Punjab Kings,Ajay Verma,4.0,37,0
78,2019,Punjab Kings,Dev Krishnan,4.0,30,0
79,2019,Sunrisers Hyderabad,Pat Cummins,3.0,15,1
79,2019,Sunrisers Hyderabad,Bhuvneshwar Kumar,4.0,18,0
79,2019,Sunrisers Hyderabad,Nitish Kumar Reddy,3.0,27,2
79,2019,Sunrisers Hyderabad,T Natarajan,4.0,22,0
79,2019,Sunrisers Hyderabad,Aman Pillai,4.0,34,2
79,2019,Sunrisers Hyderabad,Karthik Kulkarni,2.1,10,0
79,2019,Gujarat Titans,Rashid Khan,4.0,42,0
79,2019,Gujarat Titans,Mohammed Shami,3.0,19,0
79,2019,Gujarat Titans,Rahul Tewatia,3.0,23,2
79,2019,Gujarat Titans,Gerald Coetzee,3.0,20,1
79,2019,Gujarat Titans,Rahul Desai,2.0,14,0
79,2019,Gujarat Titans,Rahul Mishra,3.0,20,0
80,2019,Kolkata Knight Riders,Andre Russell,2.0,17,0
80,2019,Kolkata Knight Riders,Sunil Narine,4.0,43,1
80,2019,Kolkata Knight Riders,Varun Chakravarthy,4.0,23,0
80,2019,Kolkata Knight Riders,Venkatesh Iyer,2.0,11,0
80,2019,Kolkata Knight Riders,Mitchell Starc,1.4,8,2
80,2019,Kolkata Knight Riders,Pranav Chauhan,2.0,11,2
80,2019,Lucknow Super Giants,Mayank Yadav,3.0,20,0
80,2019,Lucknow Super Giants,Ravi Bishnoi,4.0,27,0
80,2019,Lucknow Super Giants,Marcus Stoinis,3.0,26,0
80,2019,Lucknow Super Giants,Mohsin Khan,3.0,15,2
80,2019,Lucknow Super Giants,Nikhil Ghosh,3.0,27,0
80,2019,Lucknow Super Giants,Nikhil Reddy,3.0,32,1
81,2019,Kolkata Knight Riders,Andre Russell,4.0,50,0
81,2019,Kolkata Knight Riders,Sunil Narine,4.0,30,1
81,2019,Kolkata Knight Riders,Varun Chakravarthy,2.5,14,0
81,2019,Kolkata Knight Riders,Venkatesh Iyer,4.0,20,1
81,2019,Kolkata Knight Riders,Mitchell Starc,3.0,29,1
81,2019,Kolkata Knight Riders,Pranav Chauhan,3.0,30,0
81,2019,Rajasthan Royals,Riyan Parag,3.0,33,0
81,2019,Rajasthan Royals,Yuzvendra Chahal,1.5,8,2
81,2019,Rajasthan Royals,Trent Boult,3.0,23,3
81,2019,Rajasthan Royals,Gaurav Dubey,4.0,24,0
81,2019,Rajasthan Royals,Ajay Dubey,4.0,18,1
81,2019,Rajasthan Royals,Karan Joshi,4.0,21,0
82,2019,Delhi Capitals,Axar Patel,4.0,32,0
82,2019,Delhi Capitals,Kuldeep Yadav,4.0,18,0
82,2019,Delhi Capitals,Mitchell Marsh,1.7,12,4
82,2019,Delhi Capitals,Ishant Sharma,2.0,16,1
82,2019,Delhi Capitals,Rahul Sinha,3.7,24,0
82,2019,Delhi Capitals,Siddharth Iyer,3.0,21,2
82,2019,Punjab Kings,Arshdeep Singh,4.0,25,0
82,2019,Punjab Kings,Liam Livingstone,2.0,12,2
82,2019,Punjab Kings,Sam Curran,3.0,21,0
82,2019,Punjab Kings,Kagiso Rabada,2.0,18,1
82,2019,Punjab Kings,Ajay Verma,3.0,16,1
82,2019,Punjab Kings,Dev Krishnan,2.0,9,0
83,2019,Kolkata Knight Riders,Andre Russell,4.0,42,0
83,2019,Kolkata Knight Riders,Sunil Narine,3.0,20,0
83,2019,Kolkata Knight Riders,Varun Chakravarthy,3.0,15,2
83,2019,Kolkata Knight Riders,Venkatesh Iyer,2.0,14,1
83,2019,Kolkata Knight Riders,Mitchell Starc,2.0,10,0
83,2019,Kolkata Knight Riders,Pranav Chauhan,4.0,28,1
83,2019,Gujarat Titans,Rashid Khan,3.0,19,0
83,2019,Gujarat Titans,Mohammed Shami,4.0,22,0
83,2019,Gujarat Titans,Rahul Tewatia,3.0,19,1
83,2019,Gujarat Titans,Gerald Coetzee,4.0,33,0
83,2019,Gujarat Titans,Rahul Desai,4.0,23,1
83,2019,Gujarat Titans,Rahul Mishra,2.0,10,0
84,2019,Gujarat Titans,Rashid Khan,3.0,21,1
84,2019,Gujarat Titans,Mohammed Shami,3.0,13,1
84,2019,Gujarat Titans,Rahul Tewatia,3.0,26,0
84,2019,Gujarat Titans,Gerald Coetzee,1.4,10,0
84,2019,Gujarat Titans,Rahul Desai,2.0,14,1
84,2019,Gujarat Titans,Rahul Mishra,3.0,21,0
84,2019,Lucknow Super Giants,Mayank Yadav,3.0,19,3
84,2019,Lucknow Super Giants,Ravi Bishnoi,2.0,10,1
84,2019,Lucknow Super Giants,Marcus Stoinis,4.0,26,0
84,2019,Lucknow Super Giants,Mohsin Khan,3.0,25,2
84,2019,Lucknow Super Giants,Nikhil Ghosh,4.0,28,0
84,2019,Lucknow Super Giants,Nikhil Reddy,4.0,37,0
85,2019,Chennai Super Kings,Ravindra Jadeja,3.0,26,0
85,2019,Chennai Super Kings,Deepak Chahar,3.0,13,1
85,2019,Chennai Super Kings,Shivam Dube,2.0,24,0
85,2019,Chennai Super Kings,Matheesha Pathirana,4.0,23,0
85,2019,Chennai Super Kings,Moeen Ali,4.0,30,0
85,2019,Chennai Super Kings,Sanjay Chauhan,4.0,28,2
85,2019,Lucknow Super Giants,Mayank Yadav,2.0,15,1
85,2019,Lucknow Super Giants,Ravi Bishnoi,3.0,13,0
85,2019,Lucknow Super Giants,Marcus Stoinis,2.0,18,2
85,2019,Lucknow Super Giants,Mohsin Khan,1.9,15,1
85,2019,Lucknow Super Giants,Nikhil Ghosh,2.0,15,0
85,2019,Lucknow Super Giants,Nikhil Reddy,4.0,25,0
86,2019,Chennai Super Kings,Ravindra Jadeja,3.0,28,0
86,2019,Chennai Super Kings,Deepak Chahar,4.0,40,1
86,2019,Chennai Super Kings,Shivam Dube,4.0,42,1
86,2019,Chennai Super Kings,Matheesha Pathirana,3.0,30,1
86,2019,Chennai Super Kings,Moeen Ali,1.8,13,0
86,2019,Chennai Super Kings,Sanjay Chauhan,3.0,13,1
86,2019,Kolkata Knight Riders,Andre Russell,2.0,19,0
86,2019,Kolkata Knight Riders,Sunil Narine,3.0,23,0
86,2019,Kolkata Knight Riders,Varun Chakravarthy,3.0,21,0
86,2019,Kolkata Knight Riders,Venkatesh Iyer,4.0,31,2
86,2019,Kolkata Knight Riders,Mitchell Starc,2.0,16,3
86,2019,Kolkata Knight Riders,Pranav Chauhan,2.0,12,1
87,2019,Mumbai Indians,Jasprit Bumrah,3.0,24,0
87,2019,Mumbai Indians,Hardik Pandya,4.0,27,0
87,2019,Mumbai Indians,Piyush Chawla,2.0,15,1
87,2019,Mumbai Indians,Aman Verma,3.0,22,2
87,2019,Mumbai Indians,Dev Rao,4.0,47,4
87,2019,Mumbai Indians,Aryan Pillai,4.0,32,0
87,2019,Gujarat Titans,Rashid Khan,2.0,17,0
87,2019,Gujarat Titans,Mohammed Shami,3.0,34,2
87,2019,Gujarat Titans,Rahul Tewatia,3.0,32,1
87,2019,Gujarat Titans,Gerald Coetzee,4.0,23,0
87,2019,Gujarat Titans,Rahul Desai,3.0,20,0
87,2019,Gujarat Titans,Rahul Mishra,4.0,24,1
88,2019,Chennai Super Kings,Ravindra Jadeja,4.0,30,0
88,2019,Chennai Super Kings,Deepak Chahar,2.6,15,1
88,2019,Chennai Super Kings,Shivam Dube,3.0,33,0
88,2019,Chennai Super Kings,Matheesha Pathirana,2.0,11,1
88,2019,Chennai Super Kings,Moeen Ali,2.0,15,1
88,2019,Chennai Super Kings,Sanjay Chauhan,3.0,13,1
88,2019,Gujarat Titans,Rashid Khan,3.0,19,0
88,2019,Gujarat Titans,Mohammed Shami,2.0,10,1
88,2019,Gujarat Titans,Rahul Tewatia,4.0,29,1
88,2019,Gujarat Titans,Gerald Coetzee,4.0,32,0
88,2019,Gujarat Titans,Rahul Desai,2.0,13,0
88,2019,Gujarat Titans,Rahul Mishra,1.5,11,2
89,2019,Chennai Super Kings,Ravindra Jadeja,3.0,26,1
89,2019,Chennai Super Kings,Deepak Chahar,4.0,21,2
89,2019,Chennai Super Kings,Shivam Dube,4.0,42,1
89,2019,Chennai Super Kings,Matheesha Pathirana,4.0,21,0
89,2019,Chennai Super Kings,Moeen Ali,3.0,24,0
89,2019,Chennai Super Kings,Sanjay Chauhan,2.1,10,0
89,2019,Rajasthan Royals,Riyan Parag,2.0,14,1
89,2019,Rajasthan Royals,Yuzvendra Chahal,4.0,30,1
89,2019,Rajasthan Royals,Trent Boult,3.7,22,1
89,2019,Rajasthan Royals,Gaurav Dubey,3.0,30,0
89,2019,Rajasthan Royals,Ajay Dubey,3.0,18,1
89,2019,Rajasthan Royals,Karan Joshi,2.0,18,2
90,2019,Kolkata Knight Riders,Andre Russell,4.0,33,2
90,2019,Kolkata Knight Riders,Sunil Narine,2.0,17,0
90,2019,Kolkata Knight Riders,Varun Chakravarthy,1.6,11,2
90,2019,Kolkata Knight Riders,Venkatesh Iyer,2.0,12,0
90,2019,Kolkata Knight Riders,Mitchell Starc,3.0,19,1
90,2019,Kolkata Knight Riders,Pranav Chauhan,3.0,16,0
90,2019,Delhi Capitals,Axar Patel,2.0,14,0
90,2019,Delhi Capitals,Kuldeep Yadav,3.0,25,0
90,2019,Delhi Capitals,Mitchell Marsh,2.0,16,0
90,2019,Delhi Capitals,Ishant Sharma,2.0,9,0
90,2019,Delhi Capitals,Rahul Sinha,4.0,26,1
90,2019,Delhi Capitals,Siddharth Iyer,2.0,15,0
91,2020,Delhi Capitals,Axar Patel,4.0,18,0
91,2020,Delhi Capitals,Kuldeep Yadav,2.0,11,0
91,2020,Delhi Capitals,Mitchell Marsh,3.0,26,1
91,2020,Delhi Capitals,Ishant Sharma,2.9,26,2
91,2020,Delhi Capitals,Rahul Sinha,1.6,16,1
91,2020,Delhi Capitals,Siddharth Iyer,2.5,14,0
91,2020,Gujarat Titans,Rashid Khan,2.0,14,0
91,2020,Gujarat Titans,Mohammed Shami,2.0,9,0
91,2020,Gujarat Titans,Rahul Tewatia,4.0,33,0
91,2020,Gujarat Titans,Gerald Coetzee,2.0,18,0
91,2020,Gujarat Titans,Rahul Desai,4.0,34,0
91,2020,Gujarat Titans,Rahul Mishra,2.0,9,0
92,2020,Kolkata Knight Riders,Andre Russell,3.0,20,1
92,2020,Kolkata Knight Riders,Sunil Narine,2.0,18,0
92,2020,Kolkata Knight Riders,Varun Chakravarthy,3.0,25,1
92,2020,Kolkata Knight Riders,Venkatesh Iyer,4.0,35,0
92,2020,Kolkata Knight Riders,Mitchell Starc,2.5,19,0
92,2020,Kolkata Knight Riders,Pranav Chauhan,2.0,15,0
92,2020,Lucknow Super Giants,Mayank Yadav,4.0,31,1
92,2020,Lucknow Super Giants,Ravi Bishnoi,3.0,21,0
92,2020,Lucknow Super Giants,Marcus Stoinis,3.0,21,0
92,2020,Lucknow Super Giants,Mohsin Khan,3.0,17,2
92,2020,Lucknow Super Giants,Nikhil Ghosh,4.0,33,0
92,2020,Lucknow Super Giants,Nikhil Reddy,4.0,36,1
93,2020,Mumbai Indians,Jasprit Bumrah,4.0,18,0
93,2020,Mumbai Indians,Hardik Pandya,2.3,16,1
93,2020,Mumbai Indians,Piyush Chawla,3.5,29,1
93,2020,Mumbai Indians,Aman Verma,2.0,13,0
93,2020,Mumbai Indians,Dev Rao,1.6,13,0
93,2020,Mumbai Indians,Aryan Pillai,3.0,31,0
93,2020,Delhi Capitals,Axar Patel,2.0,14,2
93,2020,Delhi Capitals,Kuldeep Yadav,2.0,13,0
93,2020,Delhi Capitals,Mitchell Marsh,4.0,31,3
93,2020,Delhi Capitals,Ishant Sharma,3.7,34,0
93,2020,Delhi Capitals,Rahul Sinha,4.0,39,3
93,2020,Delhi Capitals,Siddharth Iyer,3.0,14,2
94,2020,Rajasthan Royals,Riyan Parag,2.0,20,0
94,2020,Rajasthan Royals,Yuzvendra Chahal,3.0,23,0
94,2020,Rajasthan Royals,Trent Boult,4.0,32,0
94,2020,Rajasthan Royals,Gaurav Dubey,2.6,24,0
94,2020,Rajasthan Royals,Ajay Dubey,4.0,35,0
94,2020,Rajasthan Royals,Karan Joshi,3.0,21,1
94,2020,Gujarat Titans,Rashid Khan,2.3,25,0
94,2020,Gujarat Titans,Mohammed Shami,2.0,11,2
94,2020,Gujarat Titans,Rahul Tewatia,4.0,31,0
94,2020,Gujarat Titans,Gerald Coetzee,4.0,25,0
94,2020,Gujarat Titans,Rahul Desai,3.0,15,1
94,2020,Gujarat Titans,Rahul Mishra,1.9,15,3
95,2020,Royal Challengers Bengaluru,Glenn Maxwell,4.0,28,3
95,2020,Royal Challengers Bengaluru,Mohammed Siraj,3.0,19,0
95,2020,Royal Challengers Bengaluru,Cameron Green,3.0,31,0
95,2020,Royal Challengers Bengaluru,Yash Dayal,2.0,9,0
95,2020,Royal Challengers Bengaluru,Arjun Suresh,3.0,18,1
95,2020,Royal Challengers Bengaluru,Vikram Bose,4.0,28,2
95,2020,Gujarat Titans,Rashid Khan,1.0,11,0
95,2020,Gujarat Titans,Mohammed Shami,4.0,20,1
95,2020,Gujarat Titans,Rahul Tewatia,4.0,26,1
95,2020,Gujarat Titans,Gerald Coetzee,2.0,18,1
95,2020,Gujarat Titans,Rahul Desai,4.0,23,2
95,2020,Gujarat Titans,Rahul Mishra,2.2,18,1
96,2020,Mumbai Indians,Jasprit Bumrah,2.5,12,0
96,2020,Mumbai Indians,Hardik Pandya,2.0,11,0
96,2020,Mumbai Indians,Piyush Chawla,4.0,24,0
96,2020,Mumbai Indians,Aman Verma,3.0,16,0
96,2020,Mumbai Indians,Dev Rao,3.0,21,0
96,2020,Mumbai Indians,Aryan Pillai,4.0,28,0
96,2020,Chennai Super Kings,Ravindra Jadeja,2.0,18,2
96,2020,Chennai Super Kings,Deepak Chahar,2.0,16,2
96,2020,Chennai Super Kings,Shivam Dube,4.0,33,1
96,2020,Chennai Super Kings,Matheesha Pathirana,3.0,20,0
96,2020,Chennai Super Kings,Moeen Ali,4.0,20,2
96,2020,Chennai Super Kings,Sanjay Chauhan,2.0,14,0
97,2020,Chennai Super Kings,Ravindra Jadeja,4.0,36,0
97,2020,Chennai Super Kings,Deepak Chahar,2.0,11,1
97,2020,Chennai Super Kings,Shivam Dube,3.7,36,0
97,2020,Chennai Super Kings,Matheesha Pathirana,2.0,14,0
97,2020,Chennai Super Kings,Moeen Ali,2.8,27,3
97,2020,Chennai Super Kings,Sanjay Chauhan,3.3,20,3
97,2020,Kolkata Knight Riders,Andre Russell,2.0,16,0
97,2020,Kolkata Knight Riders,Sunil Narine,4.0,36,0
97,2020,Kolkata Knight Riders,Varun Chakravarthy,3.0,16,0
97,2020,Kolkata Knight Riders,Venkatesh Iyer,4.0,22,1
97,2020,Kolkata Knight Riders,Mitchell Starc,4.0,18,0
97,2020,Kolkata Knight Riders,Pranav Chauhan,3.0,14,4
98,2020,Delhi Capitals,Axar Patel,4.0,44,0
98,2020,Delhi Capitals,Kuldeep Yadav,3.0,22,0
98,2020,Delhi Capitals,Mitchell Marsh,3.0,33,0
98,2020,Delhi Capitals,Ishant Sharma,4.0,47,0
98,2020,Delhi Capitals,Rahul Sinha,2.0,19,0
98,2020,Delhi Capitals,Siddharth Iyer,1.3,9,1
98,2020,Rajasthan Royals,Riyan Parag,4.0,43,1
98,2020,Rajasthan Royals,Yuzvendra Chahal,3.0,24,0
98,2020,Rajasthan Royals,Trent Boult,2.0,17,2
98,2020,Rajasthan Royals,Gaurav Dubey,4.0,33,0
98,2020,Rajasthan Royals,Ajay Dubey,2.0,12,2
98,2020,Rajasthan Royals,Karan Joshi,4.0,29,3
99,2020,Kolkata Knight Riders,Andre Russell,2.0,16,0
99,2020,Kolkata Knight Riders,Sunil Narine,4.0,34,2
99,2020,Kolkata Knight Riders,Varun Chakravarthy,3.0,20,0
99,2020,Kolkata Knight Riders,Venkatesh Iyer,4.0,34,3
99,2020,Kolkata Knight Riders,Mitchell Starc,2.0,16,1
99,2020,Kolkata Knight Riders,Pranav Chauhan,3.0,18,0
99,2020,Sunrisers Hyderabad,Pat Cummins,4.0,31,0
99,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,2.3,20,2
99,2020,Sunrisers Hyderabad,Nitish Kumar Reddy,4.0,30,0
99,2020,Sunrisers Hyderabad,T Natarajan,2.0,11,0
99,2020,Sunrisers Hyderabad,Aman Pillai,2.0,19,0
99,2020,Sunrisers Hyderabad,Karthik Kulkarni,3.0,17,0
100,2020,Punjab Kings,Arshdeep Singh,3.0,30,2
100,2020,Punjab Kings,Liam Livingstone,2.0,11,0
100,2020,Punjab Kings,Sam Curran,4.0,44,0
100,2020,Punjab Kings,Kagiso Rabada,4.0,27,0
100,2020,Punjab Kings,Ajay Verma,2.0,13,0
100,2020,Punjab Kings,Dev Krishnan,2.6,22,1
100,2020,Gujarat Titans,Rashid Khan,4.0,34,1
100,2020,Gujarat Titans,Mohammed Shami,4.0,31,2
100,2020,Gujarat Titans,Rahul Tewatia,3.0,19,1
100,2020,Gujarat Titans,Gerald Coetzee,2.8,17,1
100,2020,Gujarat Titans,Rahul Desai,2.9,25,2
100,2020,Gujarat Titans,Rahul Mishra,2.0,9,2
101,2020,Royal Challengers Bengaluru,Glenn Maxwell,4.0,37,1
101,2020,Royal Challengers Bengaluru,Mohammed Siraj,3.0,21,1
101,2020,Royal Challengers Bengaluru,Cameron Green,4.0,36,0
101,2020,Royal Challengers Bengaluru,Yash Dayal,4.0,30,1
101,2020,Royal Challengers Bengaluru,Arjun Suresh,3.1,30,2
101,2020,Royal Challengers Bengaluru,Vikram Bose,2.0,13,0
101,2020,Sunrisers Hyderabad,Pat Cummins,3.0,14,1
101,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,2.0,20,0
101,2020,Sunrisers Hyderabad,Nitish Kumar Reddy,4.0,44,4
101,2020,Sunrisers Hyderabad,T Natarajan,1.1,6,0
101,2020,Sunrisers Hyderabad,Aman Pillai,2.3,17,0
101,2020,Sunrisers Hyderabad,Karthik Kulkarni,2.0,14,1
102,2020,Sunrisers Hyderabad,Pat Cummins,3.0,24,0
102,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,3.0,19,0
102,2020,Sunrisers Hyderabad,Nitish Kumar Reddy,4.0,32,1
102,2020,Sunrisers Hyderabad,T Natarajan,1.8,12,0
102,2020,Sunrisers Hyderabad,Aman Pillai,3.0,34,1
102,2020,Sunrisers Hyderabad,Karthik Kulkarni,2.0,9,2
102,2020,Gujarat Titans,Rashid Khan,3.0,22,3
102,2020,Gujarat Titans,Mohammed Shami,4.0,24,1
102,2020,Gujarat Titans,Rahul Tewatia,2.0,15,2
102,2020,Gujarat Titans,Gerald Coetzee,4.0,33,0
102,2020,Gujarat Titans,Rahul Desai,2.0,11,0
102,2020,Gujarat Titans,Rahul Mishra,2.0,15,0
103,2020,Rajasthan Royals,Riyan Parag,3.0,24,2
103,2020,Rajasthan Royals,Yuzvendra Chahal,4.0,30,2
103,2020,Rajasthan Royals,Trent Boult,2.0,10,0
103,2020,Rajasthan Royals,Gaurav Dubey,2.0,16,0
103,2020,Rajasthan Royals,Ajay Dubey,2.0,20,0
103,2020,Rajasthan Royals,Karan Joshi,2.0,15,0
103,2020,Sunrisers Hyderabad,Pat Cummins,4.0,20,0
103,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,2.0,19,0
103,2020,Sunrisers Hyderabad,Nitish Kumar Reddy,2.7,29,2
103,2020,Sunrisers Hyderabad,T Natarajan,2.0,13,3
103,2020,Sunrisers Hyderabad,Aman Pillai,3.0,24,0
103,2020,Sunrisers Hyderabad,Karthik Kulkarni,2.0,12,2
104,2020,Chennai Super Kings,Ravindra Jadeja,3.1,31,0
104,2020,Chennai Super Kings,Deepak Chahar,4.0,38,0
104,2020,Chennai Super Kings,Shivam Dube,3.0,24,1
104,2020,Chennai Super Kings,Matheesha Pathirana,3.0,20,0
104,2020,Chennai Super Kings,Moeen Ali,2.0,14,0
104,2020,Chennai Super Kings,Sanjay Chauhan,4.0,32,1
104,2020,Royal Challengers Bengaluru,Glenn Maxwell,4.0,35,3
104,2020,Royal Challengers Bengaluru,Mohammed Siraj,1.3,11,1
104,2020,Royal Challengers Bengaluru,Cameron Green,3.0,26,1
104,2020,Royal Challengers Bengaluru,Yash Dayal,2.1,14,0
104,2020,Royal Challengers Bengaluru,Arjun Suresh,3.0,15,0
104,2020,Royal Challengers Bengaluru,Vikram Bose,4.0,18,1
105,2020,Mumbai Indians,Jasprit Bumrah,4.0,41,0
105,2020,Mumbai Indians,Hardik Pandya,3.0,13,1
105,2020,Mumbai Indians,Piyush Chawla,3.0,19,3
105,2020,Mumbai Indians,Aman Verma,3.0,19,0
105,2020,Mumbai Indians,Dev Rao,4.0,41,3
105,2020,Mumbai Indians,Aryan Pillai,4.0,26,0
105,2020,Gujarat Titans,Rashid Khan,2.0,14,0
105,2020,Gujarat Titans,Mohammed Shami,3.0,19,1
105,2020,Gujarat Titans,Rahul Tewatia,4.0,31,0
105,2020,Gujarat Titans,Gerald Coetzee,2.0,13,0
105,2020,Gujarat Titans,Rahul Desai,1.9,12,3
105,2020,Gujarat Titans,Rahul Mishra,4.0,30,0
106,2020,Chennai Super Kings,Ravindra Jadeja,2.0,17,3
106,2020,Chennai Super Kings,Deepak Chahar,4.0,28,1
106,2020,Chennai Super Kings,Shivam Dube,2.0,16,2
106,2020,Chennai Super Kings,Matheesha Pathirana,4.0,19,0
106,2020,Chennai Super Kings,Moeen Ali,3.2,20,2
106,2020,Chennai Super Kings,Sanjay Chauhan,3.0,16,1
106,2020,Gujarat Titans,Rashid Khan,2.0,9,3
106,2020,Gujarat Titans,Mohammed Shami,3.0,29,0
106,2020,Gujarat Titans,Rahul Tewatia,4.0,38,1
106,2020,Gujarat Titans,Gerald Coetzee,3.0,25,0
106,2020,Gujarat Titans,Rahul Desai,3.0,13,2
106,2020,Gujarat Titans,Rahul Mishra,4.0,19,0
107,2020,Delhi Capitals,Axar Patel,4.0,21,3
107,2020,Delhi Capitals,Kuldeep Yadav,3.0,18,1
107,2020,Delhi Capitals,Mitchell Marsh,2.0,17,0
107,2020,Delhi Capitals,Ishant Sharma,2.0,9,0
107,2020,Delhi Capitals,Rahul Sinha,2.0,16,0
107,2020,Delhi Capitals,Siddharth Iyer,3.0,20,0
107,2020,Sunrisers Hyderabad,Pat Cummins,4.0,19,0
107,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,3.2,19,0
107,2020,Sunrisers Hyderabad,Nitish Kumar Reddy,2.0,23,1
107,2020,Sunrisers Hyderabad,T Natarajan,2.0,16,1
107,2020,Sunrisers Hyderabad,Aman Pillai,4.0,30,1
107,2020,Sunrisers Hyderabad,Karthik Kulkarni,2.0,10,0
108,2020,Mumbai Indians,Jasprit Bumrah,3.0,15,0
108,2020,Mumbai Indians,Hardik Pandya,2.0,20,0
108,2020,Mumbai Indians,Piyush Chawla,2.0,11,2
108,2020,Mumbai Indians,Aman Verma,4.0,25,0
108,2020,Mumbai Indians,Dev Rao,3.0,27,0
108,2020,Mumbai Indians,Aryan Pillai,1.5,12,3
108,2020,Lucknow Super Giants,Mayank Yadav,2.0,15,0
108,2020,Lucknow Super Giants,Ravi Bishnoi,3.1,17,0
108,2020,Lucknow Super Giants,Marcus Stoinis,3.0,37,0
108,2020,Lucknow Super Giants,Mohsin Khan,2.0,18,2
108,2020,Lucknow Super Giants,Nikhil Ghosh,4.0,36,1
108,2020,Lucknow Super Giants,Nikhil Reddy,1.1,8,0
109,2020,Mumbai Indians,Jasprit Bumrah,3.0,20,1
109,2020,Mumbai Indians,Hardik Pandya,2.0,17,0
109,2020,Mumbai Indians,Piyush Chawla,3.0,23,0
109,2020,Mumbai Indians,Aman Verma,3.0,13,0
109,2020,Mumbai Indians,Dev Rao,2.0,16,0
109,2020,Mumbai Indians,Aryan Pillai,1.4,6,0
109,2020,Rajasthan Royals,Riyan Parag,4.0,46,0
109,2020,Rajasthan Royals,Yuzvendra Chahal,3.0,13,3
109,2020,Rajasthan Royals,Trent Boult,3.0,21,2
109,2020,Rajasthan Royals,Gaurav Dubey,3.0,24,0
109,2020,Rajasthan Royals,Ajay Dubey,2.0,13,2
109,2020,Rajasthan Royals,Karan Joshi,4.0,37,0
110,2020,Chennai Super Kings,Ravindra Jadeja,3.1,27,1
110,2020,Chennai Super Kings,Deepak Chahar,2.0,13,2
110,2020,Chennai Super Kings,Shivam Dube,4.0,35,0
110,2020,Chennai Super Kings,Matheesha Pathirana,2.0,14,0
110,2020,Chennai Super Kings,Moeen Ali,3.0,22,0
110,2020,Chennai Super Kings,Sanjay Chauhan,3.0,20,1
110,2020,Lucknow Super Giants,Mayank Yadav,2.0,14,0
110,2020,Lucknow Super Giants,Ravi Bishnoi,4.0,19,4
110,2020,Lucknow Super Giants,Marcus Stoinis,4.0,18,0
110,2020,Lucknow Super Giants,Mohsin Khan,4.0,36,0
110,2020,Lucknow Super Giants,Nikhil Ghosh,3.0,28,2
110,2020,Lucknow Super Giants,Nikhil Reddy,3.0,17,0
111,2020,Kolkata Knight Riders,Andre Russell,3.0,30,1
111,2020,Kolkata Knight Riders,Sunil Narine,1.8,20,0
111,2020,Kolkata Knight Riders,Varun Chakravarthy,2.0,21,0
111,2020,Kolkata Knight Riders,Venkatesh Iyer,4.0,38,0
111,2020,Kolkata Knight Riders,Mitchell Starc,2.0,15,0
111,2020,Kolkata Knight Riders,Pranav Chauhan,4.0,18,1
111,2020,Gujarat Titans,Rashid Khan,4.0,30,0
111,2020,Gujarat Titans,Mohammed Shami,3.0,19,2
111,2020,Gujarat Titans,Rahul Tewatia,4.0,23,0
111,2020,Gujarat Titans,Gerald Coetzee,4.0,18,0
111,2020,Gujarat Titans,Rahul Desai,2.0,14,2
111,2020,Gujarat Titans,Rahul Mishra,1.9,12,0
112,2020,Chennai Super Kings,Ravindra Jadeja,4.0,30,0
112,2020,Chennai Super Kings,Deepak Chahar,2.0,17,0
112,2020,Chennai Super Kings,Shivam Dube,3.4,29,0
112,2020,Chennai Super Kings,Matheesha Pathirana,4.0,45,1
112,2020,Chennai Super Kings,Moeen Ali,3.0,18,1
112,2020,Chennai Super Kings,Sanjay Chauhan,4.0,23,0
112,2020,Rajasthan Royals,Riyan Parag,4.0,40,0
112,2020,Rajasthan Royals,Yuzvendra Chahal,4.0,31,0
112,2020,Rajasthan Royals,Trent Boult,4.0,19,0
112,2020,Rajasthan Royals,Gaurav Dubey,1.7,11,1
112,2020,Rajasthan Royals,Ajay Dubey,3.0,18,0
112,2020,Rajasthan Royals,Karan Joshi,4.0,19,2
113,2020,Chennai Super Kings,Ravindra Jadeja,2.0,15,0
113,2020,Chennai Super Kings,Deepak Chahar,4.0,21,1
113,2020,Chennai Super Kings,Shivam Dube,1.0,7,0
113,2020,Chennai Super Kings,Matheesha Pathirana,3.0,22,1
113,2020,Chennai Super Kings,Moeen Ali,3.0,25,1
113,2020,Chennai Super Kings,Sanjay Chauhan,4.0,25,1
113,2020,Delhi Capitals,Axar Patel,3.0,30,0
113,2020,Delhi Capitals,Kuldeep Yadav,4.0,33,0
113,2020,Delhi Capitals,Mitchell Marsh,3.0,25,2
113,2020,Delhi Capitals,Ishant Sharma,3.0,19,0
113,2020,Delhi Capitals,Rahul Sinha,3.8,46,1
